Jap	Eng	type	id
ペア・ルック	Matching Outfits	TRAP	94446564
Kozmo－スリップライダー	Kozmo Sliprider	EFFECT MONSTER	94454495
血の刻印	Battle-Scarred	TRAP CONTINUOUS	94463200
スリップ・サモン	Slip Summon	TRAP	94484482
氷結のフィッツジェラルド	Frozen Fitzgerald	EFFECT SYNCHRO MONSTER	94515289
手をつなぐ魔人	Hand-Holding Genie	EFFECT MONSTER	94535485
マックス・ウォリアー	Max Warrior	EFFECT MONSTER	94538053
ウィッチクラフト・パトローナス	Witchcrafter Patronus	TRAP CONTINUOUS	94553671
カウンター・ゲート	Counter Gate	TRAP	94561645
カイザー・ドラゴン	Kaiser Dragon	FUSION MONSTER	94566432
タイラント・ドラゴン	Tyrant Dragon	EFFECT MONSTER	94568601
甲虫装機 ギガマンティス	Inzektor Giga-Mantis	EFFECT MONSTER	94573223
万魔殿－悪魔の巣窟－	Pandemonium	SPELL FIELD	94585852
魔導研究所	Mythical Institution	SPELL CONTINUOUS	94599451
転生炎獣フォクシー	Salamangreat Foxy	EFFECT MONSTER	94620082
A・ジェネクス・パワーコール	Genex Ally Powercell	EFFECT MONSTER	94622638
フィッシュ・レイン	Fish Rain	TRAP	94626050
トリックスター・スイートデビル	Trickstar Black Catbat	EFFECT LINK MONSTER	94626871
緊急同調	Urgent Tuning	TRAP	94634433
カゲトカゲ	Kagetokage	EFFECT SPSUMMON MONSTER	94656263
運命湾曲	Bending Destiny	TRAP COUNTER	94662235
マッド・デーモン	Mad Archfiend	EFFECT MONSTER	94664694
リヴェンデット・ボーン	Revendread Origin	RITUAL SPELL	94666032
機械犬マロン	Mecha-Dog Marron	EFFECT MONSTER	94667532
ラーバス	Larvas	NORMAL MONSTER	94675535
星杯の神子イヴ	Ib the World Chalice Justiciar	EFFECT SYNCHRO TUNER MONSTER	94677445
フェザー・ウィンド・アタック	Raptor Wing Strike	SPELL	94681654
ブロックドラゴン	Block Dragon	EFFECT SPSUMMON MONSTER	94689206
紫光の宣告者	Herald of Purple Light	EFFECT MONSTER	94689635
ブンボーグ001	Deskbot 001	EFFECT TUNER MONSTER	94693857
クラスター・コンジェスター	Cluster Congester	EFFECT MONSTER	94703021
コンジェスタートークン	Congester Token	TOKEN NORMAL MONSTER	94703022
トゲトゲ神の殺虫剤	Eradicating Aerosol	SPELL	94716515
洗脳解除	Remove Brainwashing	TRAP CONTINUOUS	94739788
先史遺産アステカ・マスク・ゴーレム	Chronomaly Aztec Mask Golem	EFFECT MONSTER	94766498
ダブル・アップ・チャンス	Double or Nothing!	QUICKPLAY SPELL	94770493
死のメッセージ「T」	"Spirit Message ""A"""	SPELL CONTINUOUS	94772232
地雷蜘蛛	Jirai Gumo	EFFECT MONSTER	94773007
マジェスペクター・フォックス	Majespecter Fox - Kyubi	EFFECT PENDULUM MONSTER	94784213
心眼の鉾	Rod of the Mind's Eye	EQUIP SPELL	94793422
不知火の隠者	Shiranui Solitaire	EFFECT MONSTER	94801854
ファイヤー・ウォール	Firewall	TRAP CONTINUOUS	94804055
ホープ剣スラッシュ	Rising Sun Slash	EQUIP SPELL	94807487
ダーク・フュージョン	Dark Fusion	SPELL	94820406
魔轟神獣ルビィラーダ	The Fabled Rubyruda	EFFECT TUNER MONSTER	94845226
閃光の追放者	Banisher of the Radiance	EFFECT MONSTER	94853057
検問	The Forceful Checkpoint	TRAP	94861297
モジャ	Moja	EFFECT MONSTER	94878265
光の援軍	Charge of the Light Brigade	SPELL	94886282
ミノケンタウロス	Rabid Horseman	FUSION MONSTER	94905343
月光紅狐	Lunalight Crimson Fox	EFFECT MONSTER	94919024
Vain－裏切りの嘲笑	Vain Betrayer	TRAP CONTINUOUS	94933468
臨時収入	Extra Buck	TRAP CONTINUOUS	94937430
磁力の召喚円 LV2	Magnet Circle LV2	SPELL	94940436
魔族召喚師	Doom Shaman	EFFECT GEMINI MONSTER	94944637
リバース・ブレイカー	Reverse Breaker	EQUIP SPELL	94950218
幻獣機コルトウィング	Mecha Phantom Beast Coltwing	EFFECT MONSTER	94973028
幻獣機トークン	Mecha Phantom Beast Token	TOKEN NORMAL MONSTER	94973029
エルシャドール・ミドラーシュ	El Shaddoll Winda	EFFECT FUSION MONSTER	94977269
エルシャドール・ミドラーシュ	El Shaddoll Winda	EFFECT FUSION MONSTER	94977270
真竜騎将ドライアスIII世	Dreiath III, the True Dracocavalry General	EFFECT MONSTER	94982447
聖占術姫タロットレイ	Prediction Princess Tarotrei	EFFECT RITUAL MONSTER	94997874
真竜導士マジェスティM	Majesty Maiden, the True Dracocaster	EFFECT MONSTER	95004025
ファイヤー・ソウル	Soul of Fire	SPELL	95026693
忍者マスター HANZO	Ninja Grandmaster Hanzo	EFFECT MONSTER	95027497
BF－星影のノートゥング	Blackwing - Nothung the Starlight	EFFECT SYNCHRO MONSTER	95040215
成仏	Eternal Rest	SPELL	95051344
スリーストライク・バリア	Three Strikes Barrier	TRAP	95081386
早すぎた帰還	Premature Return	TRAP	95083785
エレキャノン	Wattcannon	TRAP CONTINUOUS	95084054
コアキメイル・ウォーアームズ	Koa'ki Meiru War Arms	EFFECT MONSTER	95090813
義賊の極意書	Secrets of the Gallant	TRAP	95096437
幻子力空母エンタープラズニル	Phantom Fortress Enterblathnir	EFFECT XYZ MONSTER	95113856
アクアの合唱	Aqua Chorus	TRAP CONTINUOUS	95132338
クワガー・ヘラクレス	Kwagar Hercules	FUSION MONSTER	95144193
ヴァリュアブル・アーマー	Grasschopper	EFFECT GEMINI MONSTER	95166228
恐牙狼 ダイヤウルフ	Diamond Dire Wolf	EFFECT XYZ MONSTER	95169481
アメーバ	Ameba	EFFECT MONSTER	95174353
ジャイアントウィルス	Giant Germ	EFFECT MONSTER	95178994
烈風の覇者シムルグ	Simorgh, Lord of the Storm	EFFECT MONSTER	95192919
次元の歪み	Dimension Distortion	SPELL	95194279
コアキメイル・トルネード	Koa'ki Meiru Tornado	EFFECT MONSTER	95204084
翡翠の蟲笛	Jade Insect Whistle	SPELL	95214051
サブテラーマリス・アルラボーン	Subterror Behemoth Dragossuary	EFFECT FLIP MONSTER	95218695
怨霊の湿地帯	Vengeful Bog Spirit	SPELL CONTINUOUS	95220856
ロスト・ブルー・ブレイカー	Lost Blue Breaker	EFFECT MONSTER	95231062
雷龍融合	Thunder Dragon Fusion	SPELL	95238394
森羅の鎮神 オレイア	Orea, the Sylvan High Arbiter	EFFECT XYZ MONSTER	95239444
ウィッチクラフト・ピットレ	Witchcrafter Pittore	EFFECT MONSTER	95245544
ドタキャン	Last Minute Cancel	TRAP	95254840
大食いグール	Ghoul with an Appetite	NORMAL MONSTER	95265975
戦士の生還	The Warrior Returning Alive	SPELL	95281259
融合解除	De-Fusion	QUICKPLAY SPELL	95286165
天空竜	Sky Dragon	NORMAL MONSTER	95288024
異次元の一角戦士	D.D. Unicorn Knight	EFFECT SPSUMMON MONSTER	95291684
終焉のカウントダウン	Final Countdown	SPELL	95308449
宝玉の導き	Crystal Beacon	SPELL	95326659
天下統一	Unification	TRAP CONTINUOUS	95352218
シールド・ウォリアー	Shield Warrior	EFFECT MONSTER	95360850
E・HERO レディ・オブ・ファイア	Elemental HERO Lady Heat	EFFECT MONSTER	95362816
マズルフラッシュ・ドラゴン	Flash Charge Dragon	EFFECT LINK MONSTER	95372220
召喚制限－エクストラネット	Extra Net	SPELL FIELD	95376428
甲虫装機 アーマイゼ	Inzektor Ant	EFFECT MONSTER	95395761
オルシャドール－セフィラルーツ	Shaddoll Zefracore	EFFECT PENDULUM MONSTER	95401059
スターダストン	Starduston	EFFECT SPSUMMON MONSTER	95403418
黄金卿エルドリッチ	Eldlich the Golden Lord	EFFECT MONSTER	95440946
No.31 アベルズ・デビル	Number 31: Embodiment of Punishment	EFFECT XYZ MONSTER	95442074
霞の谷の祈祷師	Mist Valley Shaman	EFFECT TUNER MONSTER	95443805
ダメージ・ダイエット	Damage Diet	TRAP	95448692
魔力枯渇	Exhausting Spell	TRAP	95451366
ワンハンドレッド・アイ・ドラゴン	Hundred Eyes Dragon	EFFECT SYNCHRO MONSTER	95453143
天帝従騎イデア	Edea the Heavenly Squire	EFFECT MONSTER	95457011
幻魔帝トリロジーグ	Phantasm Emperor Trilojig	EFFECT FUSION MONSTER	95463814
水精鱗－アビスラング	Mermail Abysslung	EFFECT MONSTER	95466842
大火葬	Big Burn	TRAP	95472621
No.89 電脳獣ディアブロシス	Number 89: Diablosis the Mind Hacker	EFFECT XYZ MONSTER	95474755
E・HERO Core	Elemental HERO Core	EFFECT FUSION MONSTER	95486586
マンジュ・ゴッド	Manju of the Ten Thousand Hands	EFFECT MONSTER	95492061
真超量機神王ブラスター・マグナ	Neo Super Quantal Mech King Blaster Magna	EFFECT LINK MONSTER	95493471
超重武者装留チュウサイ	Superheavy Samurai Soulpeacemaker	EFFECT MONSTER	95500396
ライトロード・サモナー ルミナス	Lumina, Lightsworn Summoner	EFFECT MONSTER	95503687
トリガー・ヴルム	Triggering Wurm	EFFECT MONSTER	95504778
狂植物の氾濫	Raging Mad Plants	QUICKPLAY SPELL	95507060
星杯を戴く巫女	Crowned by the World Chalice	NORMAL MONSTER	95511642
剛鬼ザ・ブレード・オーガ	Gouki The Blade Ogre	EFFECT LINK MONSTER	95515058
静寂のロッド－ケースト	Rod of Silence - Kay'est	EQUIP SPELL	95515060
六武衆－ザンジ	The Six Samurai - Zanji	EFFECT MONSTER	95519486
ハイパーサイコガンナー	Hyper Psychic Blaster	EFFECT SYNCHRO MONSTER	95526884
猛毒の風	Poisonous Winds	SPELL CONTINUOUS	95561280
レイン・ボーズ	Rain Bozu	EFFECT PENDULUM MONSTER	95568112
宝玉獣 トパーズ・タイガー	Crystal Beast Topaz Tiger	EFFECT MONSTER	95600067
リバース・オブ・ザ・ワールド	Turning of the World	QUICKPLAY SPELL	95612049
砲弾ヤリ貝	Cannonball Spear Shellfish	EFFECT MONSTER	95614612
フレムベル・マジカル	Flamvell Magician	EFFECT TUNER MONSTER	95621257
バックアップ・ウォリアー	Backup Warrior	EFFECT SPSUMMON MONSTER	95637655
流星の弓－シール	Shooting Star Bow - Ceal	EQUIP SPELL	95638658
謙虚な番兵	The Humble Sentry	SPELL	95642274
祝福の教会－リチューアル・チャーチ	Ritual Sanctuary	SPELL FIELD	95658967
絶滅の定め	Extinction on Schedule	TRAP	95676943
ダーク・アンセリオン・ドラゴン	Dark Anthelion Dragon	EFFECT XYZ PENDULUM MONSTER	95685352
竜の闘志	Dragon's Fighting Spirit	QUICKPLAY SPELL	95697223
光神機－轟龍	Majestic Mech - Goryu	EFFECT MONSTER	95701283
ゼンマイマニュファクチャ	Wind-Up Factory	SPELL CONTINUOUS	95714077
カタパルト・タートル	Catapult Turtle	EFFECT MONSTER	95727991
古代の機械巨人－アルティメット・パウンド	Ancient Gear Golem - Ultimate Pound	EFFECT MONSTER	95735217
グリグル	Griggle	EFFECT MONSTER	95744531
スーペルヴィス	Supervise	EQUIP SPELL	95750695
魔聖騎士ランスロット	Ignoble Knight of Black Laundsallyn	EFFECT MONSTER	95772051
モルティング・エスケープ	Molting Escape	EQUIP SPELL	95784434
ラビードラゴン	Rabidragon	NORMAL MONSTER	95788410
カンガルー・チャンプ	Kangaroo Champ	EFFECT MONSTER	95789089
星杯の守護竜アルマドゥーク	World Chalice Guardragon Almarduke	EFFECT FUSION MONSTER	95793022
どぐう	Dogu	EFFECT MONSTER	95816395
デーモンの降臨	Archfiend's Awakening	EFFECT RITUAL MONSTER	95825679
マグマ・ドラゴン	Magma Dragon	EFFECT MONSTER	95833645
ネコ耳族	Cat's Ear Tribe	EFFECT MONSTER	95841282
ヘルカイザー・ドラゴン	Chthonian Emperor Dragon	EFFECT GEMINI MONSTER	95888876
予言僧 チョウレン	Chow Len the Prophet	EFFECT MONSTER	95905259
ヒロイック・ギフト	Heroic Gift	TRAP	95920682
トラミッド・ハンター	Triamid Hunter	EFFECT MONSTER	95923441
アイス・ハンド	Ice Hand	EFFECT MONSTER	95929069
E－HERO ヘル・ゲイナー	Evil HERO Infernal Gainer	EFFECT MONSTER	95943058
フラワー・ウルフ	Flower Wolf	FUSION MONSTER	95952802
シャインエンジェル	Shining Angel	EFFECT MONSTER	95956346
虚空海竜リヴァイエール	Leviair the Sea Dragon	EFFECT XYZ MONSTER	95992081
地帝家臣ランドローブ	Landrobe the Rock Vassal	EFFECT MONSTER	95993388
ハウンド・ドラゴン	Hunter Dragon	NORMAL MONSTER	96005454
マジックアーム・シールド	Magical Arm Shield	TRAP	96008713
ラッキー・チャンス！	Lucky Chance	TRAP CONTINUOUS	96012004
再転	Diceversity	TRAP CONTINUOUS	96015976
ブラック・ブルドラゴ	Black Brutdrago	EFFECT SYNCHRO MONSTER	96029574
陽炎獣 メコレオス	Hazy Flame Mantikor	EFFECT MONSTER	96051150
インフェルノイド・ベルフェゴル	Infernoid Sjette	EFFECT SPSUMMON MONSTER	96055137
セフィラの星戦	Zefra War	TRAP	96073342
X－セイバー パロムロ	X-Saber Palomuro	EFFECT TUNER MONSTER	96099959
古代遺跡の目覚め	Triamid Pulse	TRAP CONTINUOUS	96100333
RUM－千死蛮巧	Rank-Up-Magic Admiration of the Thousands	SPELL	96142517
ADチェンジャー	A/D Changer	EFFECT MONSTER	96146814
誘発召喚	Triggered Summon	TRAP	96148285
フレッシュマドルチェ・シスタルト	Madolche Fresh Sistart	EFFECT LINK MONSTER	96150936
RR－アーセナル・ファルコン	Raidraptor - Arsenal Falcon	EFFECT XYZ MONSTER	96157835
六花の風花	Rikka Flurries	SPELL CONTINUOUS	96162588
冥界騎士トリスタン	Tristan, Knight of the Underworld	EFFECT MONSTER	96163807
ニトロ・シンクロン	Nitro Synchron	EFFECT TUNER MONSTER	96182448
招神鳥シムルグ	Simorgh, Bird of Bringing	EFFECT MONSTER	96214561
剣闘獣の戦車	Gladiator Beast War Chariot	TRAP COUNTER	96216229
中央突破	Breakthrough!	TRAP	96218085
覇勝星イダテン	Idaten the Conqueror Star	EFFECT FUSION MONSTER	96220350
竜星因士－セフィラツバーン	Satellarknight Zefrathuban	EFFECT PENDULUM MONSTER	96223501
覇王門零	Supreme King Gate Zero	EFFECT PENDULUM MONSTER	96227613
ライトロード・パラディン ジェイン	Jain, Lightsworn Paladin	EFFECT MONSTER	96235275
瓶亀	Jar Turtle	EFFECT MONSTER	96287685
W－ウィング・カタパルト	W-Wing Catapult	EFFECT UNION MONSTER	96300057
リサイクル	Recycle	SPELL CONTINUOUS	96316857
宝玉の祈り	Crystal Raigeki	TRAP	96331676
テセウスの魔棲物	Sea Monster of Theseus	FUSION TUNER MONSTER	96334243
RR－ミミクリー・レイニアス	Raidraptor - Mimicry Lanius	EFFECT MONSTER	96345188
ホーリージャベリン	Enchanted Javelin	TRAP	96355986
調律	Tuning	SPELL	96363153
トークバック・ランサー	Talkback Lancer	EFFECT LINK MONSTER	96380700
魁炎星王－ソウコ	Brotherhood of the Fire Fist - Tiger King	EFFECT XYZ MONSTER	96381979
トライワイトゾーン	Tri-Wight	SPELL	96383838
マシンナーズ・ディフェンダー	Machina Defender	EFFECT FLIP MONSTER	96384007
薔薇の聖騎士	Rose Paladin	EFFECT MONSTER	96385345
無償交換	Recall	TRAP COUNTER	96404912
闇の支配者との契約	Contract with the Dark Master	RITUAL SPELL	96420087
機甲忍者アクア	Aqua Armor Ninja	EFFECT MONSTER	96427353
サイバネティック・サイクロプス	Cybernetic Cyclopean	EFFECT MONSTER	96428622
オーバード・パラディオン	Crusadia Power	QUICKPLAY SPELL	96434581
エクシーズ・ヴェール	Xyz Veil	TRAP CONTINUOUS	96457619
伝説の黒帯	Legendary Black Belt	EQUIP SPELL	96458440
超接地展開	Outrigger Extension	SPELL CONTINUOUS	96462121
凛天使クイーン・オブ・ローズ	Queen Angel of Roses	EFFECT MONSTER	96470883
幻想の黒魔導師	Ebon Illusion Magician	EFFECT XYZ MONSTER	96471335
マジック・ディフレクター	Magic Deflector	TRAP	96474800
またたびキャット	Catnipped Kitty	EFFECT MONSTER	96501677
フェニキシアン・シード	Phoenixian Seed	EFFECT MONSTER	96553688
真紅眼の闇竜	Red-Eyes Darkness Dragon	EFFECT SPSUMMON MONSTER	96561011
ブリザード・ウォリアー	Blizzard Warrior	EFFECT MONSTER	96565487
天帝アイテール	Ehther the Heavenly Monarch	EFFECT MONSTER	96570609
RR－ブレード・バーナー・ファルコン	Raidraptor - Blade Burner Falcon	EFFECT XYZ MONSTER	96592102
炎王獣 キリン	Fire King Avatar Kirin	EFFECT MONSTER	96594609
金満な壺	Pot of Riches	SPELL	96598015
EMフレンドンキー	Performapal Friendonkey	EFFECT MONSTER	96606246
捕食植物フライ・ヘル	Predaplant Flytrap	EFFECT MONSTER	96622984
鉄壁の布陣	Impenetrable Formation	SPELL CONTINUOUS	96631852
ウェザ	Wetha	NORMAL MONSTER	96643568
ナチュル・パンプキン	Naturia Pumpkin	EFFECT MONSTER	96653775
魔導書整理	Spellbook Organization	QUICKPLAY SPELL	96677818
水精鱗－アビスヒルデ	Mermail Abysshilde	EFFECT MONSTER	96682430
V・HERO マルティプリ・ガイ	Vision HERO Multiply Guy	EFFECT MONSTER	96693371
ボーン・フロム・ドラコニス	Born from Draconis	TRAP	96699830
波動障壁	Barrier Wave	TRAP	96700602
紋章獣ベルナーズ・ファルコン	Heraldic Beast Berners Falcon	EFFECT MONSTER	96704018
ブーギートラップ	Boogie Trap	SPELL	96704974
SRビーダマシーン	Speedroid Marble Machine	EFFECT PENDULUM MONSTER	96708940
儀式の準備	Preparation of Rites	SPELL	96729612
覇王眷竜オッドアイズ	Supreme King Dragon Odd-Eyes	EFFECT PENDULUM MONSTER	96733134
真竜皇アグニマズドV	True King Agnimazud, the Vanisher	EFFECT MONSTER	96746083
思い出のブランコ	Swing of Memories	SPELL	96765646
メンタルマスター	Mind Master	EFFECT TUNER MONSTER	96782886
アロマージ－ジャスミン	Aromage Jasmine	EFFECT MONSTER	96789758
イグナイト・キャリバー	Igknight Gallant	NORMAL PENDULUM MONSTER	96802306
スティング	Hinotama Soul	NORMAL MONSTER	96851799
ダイヤモンドダストン	Diamond Duston	TRAP	96857854
CNo.73 激瀧瀑神アビス・スープラ	Number C73: Abyss Supra Splash	EFFECT XYZ MONSTER	96864105
禁じられた聖衣	Forbidden Dress	QUICKPLAY SPELL	96864811
エヴォルテクター シュバリエ	Evocator Chevalier	EFFECT GEMINI MONSTER	96872283
大気圏外射撃	Orbital Bombardment	TRAP	96875080
秒殺の暗殺者	Flash Assailant	EFFECT MONSTER	96890582
地縛旋風	Earthbound Whirlwind	SPELL	96907086
虚栄の大猿	Egotistical Ape	EFFECT TUNER SPSUMMON MONSTER	96914272
魔神儀の創造主－クリオルター	Crealtar, the Impcantation Originator	EFFECT RITUAL MONSTER	96915510
チェーンドッグ	Chain Dog	EFFECT MONSTER	96930127
神機王ウル	Machine Lord Ür	EFFECT MONSTER	96938777
共振虫	Resonance Insect	EFFECT MONSTER	96938986
SRカールターボ	Speedroid CarTurbo	EFFECT TUNER MONSTER	96945958
サルベージ	Salvage	SPELL	96947648
孵化	Insect Imitation	SPELL	96965364
大砲だるま	Dharma Cannon	NORMAL MONSTER	96967123
炎を食らう大亀	Giant Turtle Who Feeds on Flames	NORMAL MONSTER	96981563
スクラップ・コング	Scrap Kong	EFFECT MONSTER	97000273
ダーク・アドバンス	Dark Advance	TRAP	97001138
HSR魔剣ダーマ	Hi-Speedroid Kendama	EFFECT SYNCHRO MONSTER	97007933
巨大ネズミ	Giant Rat	EFFECT MONSTER	97017120
ダーク・リゾネーター	Dark Resonator	EFFECT TUNER MONSTER	97021916
ブレード・スケーター	Blade Skater	NORMAL MONSTER	97023549
イグナイト・ドラグノフ	Igknight Templar	NORMAL PENDULUM MONSTER	97024987
