id	Jap_FullWidth	AutoSet
2106266	走破するガイア	" ,cat_Jap,include,暗黒騎士ガイア__And,type,include,MONSTER
 ,race,==,DRAGON__And,level,==,5
 ,race,==,DRAGON__And,level,==,5
 ,cat_Jap,include,暗黒騎士ガイア__And,type,include,MONSTER"
2992036	根絶の機皇神	 ,type,include,MONSTER__And,cat_Jap,include,機皇
3040496	混沌魔龍 カオス・ルーラー	" ,attribute,==,LIGHT
 ,attribute,==,LIGHT"
3507053	乾燥機塊ドライドレイク	 ,cat_Jap,include,ヌメロン
3715284	機皇兵廠オブリガード	 ,cat_Jap,include,機皇兵__And,type,include,MONSTER
3828844	六花聖ストレナエ	" ,(,1,.__ ,race,==,PLANT__Or,cat_Jap,include,六花__.,),1,.
 ,type,include,XYZ__And,race,==,PLANT"
3875465	家電機塊世界エレクトリリカル・ワールド	" ,type,not include,FIELD__And,cat_Jap,include,ヌメロン
 ,cat_Jap,include,ヌメロン__And,type,include,LINK
 ,cat_Jap,include,ヌメロン__And,type,include,MONSTER"
4019153	Ｎｏ.４ ゲート・オブ・ヌメロン－チャトゥヴァーリ	
4059313	ゴッド・ブレイズ・キャノン	 ,id,==,10000010
4167084	黎明の堕天使ルシフェル	" ,attribute,==,DARK,fc,sumtype,tp__And,race,==,FAIRY,fc,sumtype,tp
 ,race,==,FAIRY"
4729591	計量機塊カッパスケール	 ,cat_Jap,include,ヌメロン
4837861	機皇神龍トリスケリア	" ,type,include,MONSTER
 ,cat_Jap,include,機皇__And,type,include,MONSTER"
4997565	Ｎｏ.３ 地獄蝉王ローカスト・キング	" ,race,==,INSECT
 ,race,==,INSECT__And,(,1,.__ ,type,include,LINK__.,),1,."
5846183	遮断機塊ブレイカーバンクル	 ,cat_Jap,include,ヌメロン
6568731	極氷獣アイスバーグ・ナーワル	
7913375	砲撃のカタパルト・タートル	 ,(,1,.__ ,cat_Jap,include,暗黒騎士ガイア__Or,(,2,.__ ,race,==,DRAGON__And,level,==,5__.,),2,.__.,),2,.
12015000	新生代化石竜 スカルガー	" ,level,<,4
 ,id,==,59419719"
12292422	標本の閲覧	" ,id,==,59419719
 ,type,include,MONSTER
 ,race,==,typ__And,level,==,lv"
12930501	暗黒の魔再生	" ,type,include,SPELL
 ,id,==,10000010"
15232745	Ｎｏ.１ ゲート・オブ・ヌメロン－エーカム	
15771991	ガーディアン・スライム	 ,(,1,.__ ,type,include,SPELL__Or,type,include,TRAP__.,),1,.
15989522	竜魔道騎士ガイア	 ,race,==,DRAGON,fc,sumtype,tp__And,level,==,5
16001119	レッドポータン	" ,cat_Jap,include,ローラン__And,type,not include,TUNER
 ,cat_Jap,include,ローラン"
16223761	サンダー・ハンド	
16780318	超勝負！	" ,cat_Jap,include,花札衛
 ,(,1,.__ ,type,include,SPELL__Or,type,include,TRAP__.,),1,."
16958382	Ｓｉｎ パラダイム・ドラゴン	" ,cat_Jap,include,Sin
 ,type,include,SYNCHRO__And,level,==,8"
17170970	アーマード・ホワイトベア	" ,type,include,SPELL__And,type,include,FIELD
 ,level,<,4__ ,race,==,BEAST"
17679043	ペンギン魚雷	 ,level,<,6
17946349	斬機ダイア	 ,level,==,4__ ,race,==,CYBERSE
18138630	魔玩具厄瓶	
18168997	堕天使ネルガル	 ,cat_Jap,include,堕天使__And,(,1,.__ ,type,include,SPELL__Or,type,include,TRAP__.,),1,.
20003027	メルフィー・パピィ	 ,race,==,BEAST__And,level,<,2
20129614	メルフィー・ラビィ	
20899496	天龍雪獄	
21011044	影依の偽典	
21225115	古生代化石竜 スカルギオス	 ,level,>,7
21351206	焔聖騎士－オジエ	" ,(,1,.__ ,(,2,.__ ,race,==,WARRIOR__And,attribute,==,FIRE__.,),2,.__Or,cat_Jap,include,聖剣__.,),2,.
 ,race,==,WARRIOR"
22073844	教導枢機テトラドラグマ	 ,type,include,MONSTER__And,type,include,FULL
23147658	風化戦士	
24299458	禁じられた一滴	
25311006	三戦の才	
25750986	Eternal Chaos	 ,attribute,==,DARK
26273196	時の魔導士	
26534688	深海の都 マガラニカ	" ,attribute,==,WATER__And,level,>,1
 ,attribute,==,WATER__And,type,include,SYNCHRO"
26873574	Chaos Daedalus	" ,attribute,==,att
 ,type,include,SPELL__And,type,include,FIELD"
27699122	Toon Page-Flip	 ,type,include,MONSTER__And,type,include,TOON
28711704	Toon Black Luster Soldier	 ,type,include,MONSTER__And,type,include,TOON__And,level,>,1
29280589	エッジインプ・サイズ	 ,cat_Jap,include,デストーイ__And,type,include,FUSION
29354228	ドラグマ・エンカウンター	 ,(,1,.__ ,id,==,68468459__Or,(,2,.__ ,type,include,MONSTER__And,cat_Jap,include,メルフィー__.,),2,.__.,),2,.
29477860	螺旋砲撃	
30118200	掃除機塊バキューネシア	
30221870	機皇帝ワイゼル∞－Ｓ・アブソープション	
30382214	花札衛－桜－	" ,cat_Jap,include,花札衛__And,level,<,2
 ,cat_Jap,include,花札衛"
30439101	森のメルフィーズ	 ,cat_Jap,include,ポータン
30996652	機塊リユース	 ,cat_Jap,include,ヌメロン
33296432	教導の天啓アディン	 ,cat_Jap,include,メルフィー
33318980	暗黒騎士ガイアソルジャー	" ,race,==,DRAGON__And,type,include,FUSION
 ,race,==,WARRIOR__And,level,>,7"
34130561	魔道騎士ガイア	 ,race,==,DRAGON
37042505	不朽の特殊合金	 ,race,==,MACHINE__And,type,include,MONSTER
37256135	メルフィーのおいかけっこ	 ,cat_Jap,include,ポータン
37478723	『焔聖剣－デュランダル』	" ,level,<,5__ ,race,==,WARRIOR__And,attribute,==,FIRE
 ,level,<,5__ ,race,==,WARRIOR__And,attribute,==,FIRE"
38057522	大霊術－「一輪」	" ,race,==,SPELLCASTER
 ,attribute,==,att"
38265153	電脳エナジーショック	
38590361	螺旋融合	
39109382	機皇創出	" ,cat_Jap,include,機皇__And,type,include,MONSTER
 ,cat_Jap,include,機皇"
39317553	旋壊のヴェスペネイト	 ,level,<,5
39987731	脅威の人造人間－サイコ・ショッカー	 ,id,==,77585513
40251688	焔聖騎士導－ローラン	" ,type,include,EQUIP
 ,race,==,WARRIOR
 ,race,==,WARRIOR"
41044418	千年の啓示	 ,race,==,DIVINE
41373230	灰燼竜バスタード	 ,type,include,MONSTER__And,(,1,.__ ,cat_Jap,include,メルフィー__Or,id,==,68468459__.,),1,.
41418852	ヌメロン・ネットワーク	 ,cat_Jap,include,機塊
41830887	複写機塊コピーボックル	"And,cat_Jap,include,ヌメロン
 ,cat_Jap,include,ヌメロン
 ,id,==,code"
42052439	キリビ・レディ	 ,level,<,4__ ,race,==,WARRIOR
42166000	神・スライム	" ,attribute,==,WATER,fc,sumtype,tp
 ,race,==,AQUA"
42230449	Ｎｏ.２ ゲート・オブ・ヌメロン－ドゥヴェー	
42352091	ヌメロン・ウォール	
42596828	龍狸燈	 ,race,==,WYRM
43175027	極氷獣ブリザード・ウルフ	 ,attribute,==,WATER__And,level,<,4
43218406	機巧辰－高闇御津羽靇	 ,type,include,MONSTER
43575579	アフター・グロー	
44297127	奇跡の穿孔	 ,type,include,MONSTER__And,race,==,ROCK__And,level,<,4
44440058	ネメシス・キーストーン	 ,type,include,MONSTER
50354944	暗黒騎士ガイアオリジン	 ,level,>,5
51476410	クロック・リザード	
51684157	天幻の龍輪	" ,race,==,WYRM
 ,race,==,WYRM
 ,race,==,WYRM
 ,cat_Jap,include,天威"
51706604	ブリザード	 ,type,include,SPELL
53094821	Toon Terror	 ,type,include,TOON
53871273	Chaos Valkyria	" ,attribute,==,DARK
 ,attribute,==,DARK"
54527349	叛逆の堕天使	
54563536	マシンナーズ・リザーブレイク	 ,cat_Jap,include,マシンナーズ
55289183	享楽の堕天使	 ,race,==,FAIRY
55749927	オリファンの角笛	" ,type,include,SPELL__And,type,include,EQUIP
 ,cat_Jap,include,化石
 ,attribute,==,FIRE__And,race,==,WARRIOR"
56294501	ジャンクスリープ	
56401775	メルフィー・ポニィ	 ,race,==,BEAST__And,level,<,2
56461575	螺旋蘇生	 ,level,<,7__ ,race,==,DRAGON
57416183	ドラゴンメイドのお片付け	" ,race,==,DRAGON
 ,cat_Jap,include,ドラゴンメイド"
57523313	メルフィー・フェニィ	 ,race,==,BEAST
58346901	焔聖騎士－オリヴィエ	 ,race,==,WARRIOR
59277750	敵襲警報－イエローアラート－	 ,type,include,MONSTER
59419719	化石融合－フォッシル・フュージョン	 ,cat_Eng,include,Fossil__And,type,include,FUSION
59531356	中生代化石騎士 スカルナイト	
60303688	教導の聖女エクレシア	And,cat_Jap,include,メルフィー
61525276	呪われし竜－カース・オブ・ドラゴン	" ,(,1,.__ ,type,include,SPELL__Or,type,include,TRAP__.,),1,.
 ,id,==,66889139__.,),1,.
 ,attack,<,atk"
62528292	戦華史略－東南之風	 ,cat_Jap,include,戦華
63261835	ハーピィ・レディ・ＳＣ	" ,cat_Jap,include,ハーピィ
 ,(,1,.__ ,(,2,.__ ,cat_Jap,include,ハーピィ__.,),2,.__.,),2,."
63644830	メルフィーのかくれんぼ	 ,race,==,BEAST
64116319	Toon Harpie Lady	
64659851	宇宙の法則	" ,id,==,77585513
 ,(,1,.__ ,id,==,77585513__Or,(,2,.__ ,type,include,MONSTER__.,),2,.__.,),2,.
 ,type,include,TRAP"
64867422	『焔聖剣－オートクレール』	
65046521	憑依連携	" ,race,==,SPELLCASTER__And,defense,==,1500
 ,(,1,.__ ,type,include,SPELL__Or,type,include,TRAP__.,),1,.__And,type,include,CONTINUOUS__And,cat_Jap,include,憑依"
65268179	憑依覚醒－デーモン・リーパー	" ,race,==,SPELLCASTER
 ,attribute,==,EARTH__And,level,<,4
 ,level,<,4
 ,(,1,.__ ,cat_Eng,include,Spiritual Earth Art__Or,(,2,.__ ,cat_Jap,include,憑依__And,(,3,.__ ,type,include,SPELL__Or,type,include,TRAP__.,),3,.__.,),3,.__.,),3,."
65471349	魔鏡導士サイコ・バウンダー	 ,(,1,.__ ,(,2,.__ ,(,3,.__ ,type,include,SPELL__Or,type,include,TRAP__.,),3,.__.,),3,.__Or,id,==,77585513__.,),4,.__.,),4,.
65589010	教導国家ドラグマ	
65711558	戦華盟将－双龍	" ,cat_Jap,include,戦華__And,attribute,==,WIND,lc,sumtype,tp
 ,cat_Jap,include,戦華"
66380357	機塊テスト	 ,cat_Jap,include,ヌメロン
66594927	機皇統制	 ,cat_Jap,include,機皇
68468459	アルバスの落胤	
69680031	教導の騎士フルルドリス	
70569684	ハイレート・ドロー	 ,type,include,MONSTER
76833149	メルフィー・マミィ	 ,type,not include,TOKEN__And,race,==,BEAST
77102944	洗濯機塊ランドリードラゴン	
77402960	ヌメロン・ダイレクト	 ,cat_Eng,include,Numeron Gate__And,type,include,XYZ
77432167	太陽神合一	" ,id,==,10000010
 ,id,==,10000010"
77656797	焔聖騎士帝－シャルル	" ,type,include,EQUIP
 ,race,==,WARRIOR__And,attribute,==,FIRE"
77710579	機皇枢インフィニティ・コア	" ,cat_Jap,include,機皇__And,(,1,.__ ,type,include,SPELL__Or,type,include,TRAP__.,),1,.
 ,cat_Jap,include,機皇帝__And,type,include,MONSTER"
78225596	充電機塊セルトパス	
78447174	電幻機塊コンセントロール	
78625448	Ｎｏ.３ ゲート・オブ・ヌメロン－トゥリーニ	
78665705	古の呪文	 ,id,==,10000010
78778375	デストーイ・クルーエル・ホエール	" ,type,include,FUSION
 ,cat_Jap,include,デストーイ"
78990927	メガリス・フール	
79169622	極氷獣ポーラ・ペンギン	
79387392	リアクター・スライム	
79387393	スライムモンスタートークン	
79747096	ＣＮｏ.１ ゲート・オブ・カオス・ヌメロン－シニューニャ	
80681226	サイキック・ウェーブ	" ,id,==,77585513
 ,race,==,MACHINE__And,type,include,MONSTER
 ,cat_Jap,include,人造人間__And,type,include,MONSTER"
80839052	コアキメイル・サプライヤー	 ,race,==,ROCK
81951640	奇動装置メイルファクター	
82134632	メルフィータイム	 ,race,==,BEAST__And,type,include,XYZ
82773292	悦楽の堕天使	" ,type,include,MONSTER__And,cat_Jap,include,堕天使
 ,type,include,MONSTER__And,cat_Jap,include,堕天使__And,level,!=,lv"
82896870	ファーニマル・ドルフィン	" ,type,include,MONSTER__And,(,1,.__ ,cat_Jap,include,ファーニマル__.,),1,.
 ,cat_Jap,include,融合／フュージョン__And,type,include,SPELL"
82956214	ドラグマ・パニッシュメント	
84404797	リターナブル瓶	" ,type,include,TRAP
 ,type,include,TRAP"
85808813	タイム・ストリーム	" ,type,include,FUSION__And,cat_Eng,include,Fossil
 ,type,include,FUSION__And,cat_Eng,include,Fossil__And,level,==,lv
 ,type,include,FUSION__And,cat_Eng,include,Fossil
 ,type,include,FUSION__And,cat_Eng,include,Fossil"
86520461	新生代化石騎士 スカルポーン	
87742943	パワードクロウラー	
89617515	揺海魚デッドリーフ	" ,race,==,FISH
 ,type,include,MONSTER__And,race,==,FISH"
90488465	The Chaos Creator	 ,attribute,==,att
90788081	百年竜	
90861137	『焔聖剣－ジョワユーズ』	" ,race,==,WARRIOR__And,attribute,==,FIRE
 ,race,==,WARRIOR__And,attribute,==,FIRE"
91500017	Toon Bookmark	
91530236	精霊術の使い手	 ,id,!=,code
91654806	宇宙との交信	" ,type,include,MONSTER
 ,race,==,MACHINE"
91870448	サイコ・ギガサイバー	
92652813	憑依覚醒－大稲荷火	" ,race,==,SPELLCASTER
 ,attribute,==,FIRE__And,level,<,4
 ,(,1,.__ ,cat_Eng,include,Spiritual Fire Art__Or,(,2,.__ ,cat_Jap,include,憑依__And,(,3,.__ ,type,include,SPELL__Or,type,include,TRAP__.,),3,.__.,),3,.__.,),3,."
93018428	メルフィー・キャシィ	 ,race,==,BEAST
93078761	賽挑戦	
94730900	焔聖騎士－モージ	" ,(,1,.__ ,(,2,.__ ,race,==,WARRIOR__And,attribute,==,FIRE__.,),2,.__Or,cat_Jap,include,聖剣__.,),2,.
 ,race,==,WARRIOR"
95679145	教導の大神祇官	 ,type,include,FUSION|SYNCHRO|XYZ|LINK
95953557	焔聖騎士－アストルフォ	 ,race,==,WARRIOR__And,attribute,==,FIRE
96352326	太陽の魔術師エダ	" ,race,==,SPELLCASTER__And,defense,==,1500
 ,race,==,SPELLCASTER"
96891787	教導の鉄槌テオ	
96897184	古生代化石騎士 スカルキング	
98804359	海竜神の激昂	 ,attribute,==,WATER
99049589	デストーイ・リペアー	" ,cat_Jap,include,デストーイ__And,type,include,MONSTER__And,type,include,FUSION
 ,type,include,MONSTER__And,(,1,.__ ,cat_Jap,include,ファーニマル__Or,cat_Jap,include,エッジインプ__.,),1,."
99266988	Chaos Space	" ,type,include,MONSTER__And,attribute,==,DARK
 ,type,include,MONSTER__And,attribute,==,DARK
 ,attribute,==,DARK__And,level,>,4__And,level,<,8
 ,attribute,==,DARK"
99666430	人造人間－サイコ・レイヤー	
99927991	魔救の奇縁	 ,type,include,MONSTER__And,race,==,ROCK__And,level,<,lv
9995767	宮廷のしきたり	
36996508	--CAN'T_FIND_c36996508.lua--	
284224	双天将 密迹	 ,(,1,.__ ,type,include,SPELL__Or,type,include,TRAP__.,),1,.
1906812	灰燼竜バスタード	" ,type,include,EFFECT
 ,type,include,MONSTER__And,(,1,.__ ,cat_Eng,include,Sprigguns__Or,id,==,68468459__.,),1,."
6128460	ワイトベイキング	" ,race,==,ZOMBIE__And,level,<,3
 ,(,1,.__ ,id,==,32274490__Or,(,2,.__ ,type,include,MONSTER__.,),2,.__.,),2,."
9061682	魔轟神アンドレイス	" ,cat_Jap,include,魔轟神
 ,type,include,MONSTER"
9349094	神樹獣ハイペリュトン	
10024317	 パラメタルフォーゼ・メルキャスター	" ,cat_Jap,include,メタルフォーゼ__And,(,1,.__ ,type,include,SPELL__Or,type,include,TRAP__.,),1,.
 ,cat_Jap,include,メタルフォーゼ__And,type,include,MONSTER"
10584050	スプリガンズ・ブラスト！	 ,type,include,FUSION
17063599	風の天翼ミラドーラ	 ,attack,>,2000
17241941	ダイカミナリ・ジャイクロプス	" ,type,include,PENDULUM
 ,(,1,.__ ,type,include,SPELL__Or,type,include,TRAP__.,),1,."
17427333	Ｅ．Ｍ．Ｒ．	 ,race,==,MACHINE
18189187	夢魔鏡の使徒－ネイロイ	" ,id,==,code
 ,(,1,.__ ,type,include,SPELL__Or,type,include,TRAP__.,),1,."
18249921	電脳堺門－玄武	 ,cat_Eng,include,Virtual World
19301729	電子光虫－レジストライダー	 ,race,==,INSECT
19362568	氷風のリフレイン	 ,type,include,MONSTER__And,cat_Jap,include,WW
20216608	ツッパリーチ	
20246864	ＷＷ－フリーズ・ベル	 ,cat_Jap,not include,WW
20424878	スプリガンズ・ロッキー	" ,cat_Eng,include,Sprigguns__And,type,include,XYZ
 ,(,1,.__ ,(,2,.__ ,type,include,MONSTER__And,cat_Eng,include,Sprigguns__.,),2,.__.,),2,."
21368442	Ｓ－Ｆｏｒｃｅ グラビティーノ	 ,cat_Eng,include,Security Force
21438286	デーモンの杖	
21546416	アームド・ドラゴン・サンダー LV5	" ,type,include,MONSTER
 ,cat_Jap,include,アームド・ドラゴン__And,level,<,7
 ,type,include,MONSTER__And,race,==,DRAGON__And,attribute,==,WIND"
22180094	Ｓ－Ｆｏｒｃｅ 乱破小夜丸	" ,cat_Eng,include,Security Force
 ,cat_Eng,include,Security Force"
22555834	魔轟神界の階	" ,type,include,MONSTER__And,cat_Jap,include,魔轟神
 ,type,include,MONSTER__And,cat_Jap,include,魔轟神"
23377425	S-Force ブリッジヘッド	 ,type,include,MONSTER__And,cat_Eng,include,Security Force
23499963	スプリガンズ・ウォッチ	" ,type,include,MONSTER__And,cat_Eng,include,Sprigguns
 ,type,include,MONSTER__And,cat_Eng,include,Sprigguns"
29601381	スプリガンズ・キャプテン サルガス	 ,cat_Eng,include,Sprigguns__And,type,include,XYZ
34611551	武装竜の霹靂	 ,level,==,3__ ,cat_Jap,include,アームド・ドラゴン
35334193	Ｓ－Ｆｏｒｃｅ ジャスティファイ	
36556781	ドラグニティナイト－ゴルムファバル	 ,cat_Jap,include,ドラグニティ__And,type,include,MONSTER__And,type,include,TUNER
37491810	Parametalfoes Azothles 	 ,type,include,PENDULUM
37678339	夢魔鏡の魘魔－ネイロス	" ,cat_Jap,include,夢魔鏡
 ,id,==,code"
42517468	ジャマ・ピンク	
43739056	天孔邪鬼	
44451698	妖精弓士イングナル	 ,race,==,PLANT__And,level,>,6
44644529	双天の転身	" ,cat_Jap,include,電脳堺__And,level,>,1
 ,type,include,MONSTER__And,cat_Jap,include,電脳堺"
44822037	碑像の天使－アズルーン	 ,(,1,.__ ,type,include,TRAP__Or,type,include,CONTINUOUS__.,),1,.
45674286	マシンナーズ・アンクラスペア	 ,type,include,MONSTER__And,cat_Jap,include,マシンナーズ
45796834	光天のマハー・ヴァイロ	 ,type,include,EQUIP
55766177	弑逆の魔轟神	 ,type,include,MONSTER__And,cat_Jap,include,魔轟神
56196385	鉄獣戦線 キット	" ,race,==,RACES_BEAST_BWARRIOR_WINGB
 ,race,==,RACES_BEAST_BWARRIOR_WINGB__And,type,include,LINK
 ,cat_Jap,include,双天"
56518311	メタルフォーゼ・バニッシャー	" ,cat_Jap,include,メタルフォーゼ
 ,type,include,MONSTER"
56588755	ドラグマ・ジェネシス	 ,type,include,EFFECT__And,type,include,ex
56818977	スプリガンズ・ピード	" ,cat_Eng,include,Sprigguns__And,type,include,XYZ
 ,cat_Eng,include,Sprigguns"
57030525	アームド・ドラゴン・サンダー LV3	" ,type,include,MONSTER
 ,cat_Jap,include,アームド・ドラゴン__And,level,<,5"
57605303	武装竜の万雷	" ,cat_Jap,include,アームド・ドラゴン__And,level,<,lv
 ,cat_Jap,include,アームド・ドラゴン__And,type,include,MONSTER
 ,type,include,SPELL__And,cat_Jap,include,アームド・ドラゴン"
57630503	魔轟神マルコシア	" ,type,include,MONSTER
 ,cat_Jap,include,魔轟神__And,(,1,.__ ,type,include,SPELL__Or,type,include,TRAP__.,),1,."
58153103	アームド・ドラゴン・サンダー LV10	
58363151	Ｓ－Ｆｏｒｃｅ プラ＝ティナ	And,cat_Eng,include,Security Force
58549532	混錬装融合	
58589739	Ｓ－Ｆｏｒｃｅ プロフェッサーϜ	
58827995	鎧竜降臨	 ,type,include,MONSTER
60884672	大砂海ゴールド・ゴルゴンダ	" ,cat_Eng,include,Sprigguns__And,type,include,XYZ
 ,cat_Eng,include,Sprigguns
 ,cat_Eng,include,Sprigguns__And,type,include,XYZ
 ,type,include,XYZ"
61606250	武装竜の襲雷	" ,cat_Jap,include,アームド・ドラゴン__And,id,==,code
 ,cat_Jap,include,アームド・ドラゴン"
61728808	ヘビーメタルフォーゼ・アマルガム	
62941499	スプリガンズ・シップ エクスブロウラー	
69761020	Ｓ－Ｆｏｒｃｅ ショウダウン	" ,cat_Eng,include,Security Force
 ,cat_Eng,include,Security Force__And,type,include,MONSTER"
