Jap,Eng,type,id
幻魔の殉教者,Phantasmal Martyrs,SPELL,93224848
幻魔の殉教者トークン,Phantasmal Martyr Token,MONSTER NORMAL TOKEN,93224849
星遺物を巡る戦い,World Legacy Clash,SPELL QUICKPLAY,93236220
ドン・サウザンドの玉座,Don Thousand's Throne,SPELL CONTINUOUS,93238626
魔法効果の矢,Spell Shattering Arrow,SPELL QUICKPLAY,93260132
傷炎星－ウルブショウ,Brotherhood of the Fire Fist - Wolf,MONSTER EFFECT,93294869
魔装戦士 ヴァンドラ,"Ventdra, the Empowered Warrior",MONSTER EFFECT,93298460
Kozmo－ダーク・ローズ,Kozmoll Wickedwitch,MONSTER EFFECT,93302695
怒炎壊獣ドゴラン,"Dogoran, the Mad Flame Kaiju",MONSTER EFFECT,93332803
水の魔導師,Water Magician,MONSTER NORMAL,93343894
洞窟に潜む竜,The Dragon Dwelling in the Cave,MONSTER NORMAL,93346024
不退の荒武者,Driven Daredevil,MONSTER EFFECT SYNCHRO,93353691
魔弾－クロス・ドミネーター,Magical Musket - Cross-Domination,SPELL QUICKPLAY,93356623
魔妖仙獣 大刃禍是,Mayosenju Daibak,MONSTER EFFECT PENDULUM,93368494
フィッシュボーグ－ガンナー,Fishborg Blaster,MONSTER EFFECT TUNER,93369354
孤毒の剣,Solitary Sword of Poison,SPELL EQUIP,93377803
ジェムナイト・プリズムオーラ,Gem-Knight Prismaura,MONSTER EFFECT FUSION,93379652
命の綱,Rope of Life,TRAP,93382620
パラレル・パンツァー,Parallel Panzer,SPELL EQUIP,93394164
角笛砕き,Smashing Horn,TRAP COUNTER,93396832
暗黒界に続く結界通路,Gateway to Dark World,SPELL QUICKPLAY,93431518
D－HERO ダンクガイ,Destiny HERO - Dunker,MONSTER EFFECT,93431862
ビンゴマシーンGO！GO！,"Bingo Machine, Go!!!",SPELL,93437091
グレイドル・コブラ,Graydle Cobra,MONSTER EFFECT,93445074
F.A.ハングオンマッハ,F.A. Hang On Mach,MONSTER EFFECT,93449450
ゼンマイハニー,Wind-Up Honeybee,MONSTER EFFECT,93451636
バスター・バースト,Assault Overload,SPELL QUICKPLAY,93469007
極神聖帝オーディン,"Odin, Father of the Aesir",MONSTER EFFECT SYNCHRO,93483212
オルターガイスト・プライムバンシー,Altergeist Primebanshee,MONSTER EFFECT LINK,93503294
進化への懸け橋,Evolutionary Bridge,TRAP,93504463
リチュア・ヴァニティ,Gishki Vanity,MONSTER EFFECT,93506862
ダイナレスラー・カパプテラ,Dinowrestler Capaptera,MONSTER EFFECT,93507434
D・モバホン,Morphtronic Celfon,MONSTER EFFECT,93542102
先史遺産ソル・モノリス,Chronomaly Sol Monolith,MONSTER EFFECT,93543806
マンイーター,Man Eater,MONSTER NORMAL,93553943
暗黒界の雷,Dark World Lightning,SPELL,93554166
No.80 狂装覇王ラプソディ・イン・バーサーク,Number 80: Rhapsody in Berserk,MONSTER EFFECT XYZ,93568288
剛鬼ヘルトレーナー,Gouki Ringtrainer,MONSTER EFFECT,93581434
沈黙の邪悪霊,Dark Spirit of the Silent,TRAP,93599951
マスク・チェンジ・セカンド,Mask Change II,SPELL QUICKPLAY,93600443
シールド・ハンドラ,Shield Handler,TRAP,93655221
D－HERO ダスクユートピアガイ,Destiny HERO - Dusktopia,MONSTER EFFECT FUSION,93657021
イグナイト・ウージー,Igknight Veteran,MONSTER NORMAL PENDULUM,93662626
水晶機巧－クオン,Crystron Quan,MONSTER EFFECT TUNER,93665266
士気高揚,Morale Boost,SPELL CONTINUOUS,93671934
剣闘排斥波,Gladiator Rejection,SPELL CONTINUOUS,93684009
ダークネス・デストロイヤー,Darkness Destroyer,MONSTER EFFECT,93709215
No.24 竜血鬼ドラギュラス,Number 24: Dragulas the Vampiric Dragon,MONSTER EFFECT XYZ,93713837
魔神アーク・マキナ,Mekanikal Arkfiend,MONSTER EFFECT,93715853
銀河眼の光子竜,Galaxy-Eyes Photon Dragon,MONSTER EFFECT,93717133
カラクリ忍者 参参九,"Karakuri Ninja mdl 339 ""Sazank""",MONSTER EFFECT,93724592
先史遺産クリスタル・エイリアン,Chronomaly Crystal Chrononaut,MONSTER EFFECT XYZ,93730230
真空イタチ,Whirlwind Weasel,MONSTER EFFECT FLIP,93730409
空牙団の孤高 サジータ,"Sagitta, Maverick Fur Hire",MONSTER EFFECT,93738004
砂漠の光,Desert Sunlight,TRAP,93747864
マシュマカロン,Marshmacaron,MONSTER EFFECT,93749093
猛炎星－テンレイ,Brotherhood of the Fire Fist - Caribou,MONSTER EFFECT,93751476
Fire Formation - Domei,Fire Formation - Domei,SPELL CONTINUOUS,93754402
リバース・リユース,Reverse Reuse,TRAP,93775296
さまよえる亡者,The Wandering Doomed,MONSTER NORMAL,93788854
ゼロ・ガードナー,Zero Gardna,MONSTER EFFECT,93816465
キラー・ラブカ,Friller Rabca,MONSTER EFFECT,93830681
空牙団の剣士 ビート,"Beat, Bladesman Fur Hire",MONSTER EFFECT,93850652
宵星の機神ディンギルス,"Dingirsu, the Orcust of the Evening Star",MONSTER EFFECT XYZ,93854893
Brotherhood of the Fire Fist - Swan,Brotherhood of the Fire Fist - Swan,MONSTER EFFECT FUSION,93877990
ジェネクス・ワーカー,Genex Worker,MONSTER EFFECT,93882364
マーダーサーカス,Crass Clown,MONSTER EFFECT,93889755
EMブランコブラ,Performapal Swincobra,MONSTER EFFECT PENDULUM,93892436
ヘイト・バスター,Hate Buster,TRAP,93895605
マタンゴ,Mushroom Man #2,MONSTER EFFECT,93900406
リバイバル・ギフト,Revival Gift,TRAP,93912845
ギフト・デモン・トークン,Gift Fiend Token,MONSTER NORMAL TOKEN,93912846
星遺物－『星杖』,"World Legacy - ""World Wand""",MONSTER EFFECT,93920420
ペンギン・ソルジャー,Penguin Soldier,MONSTER EFFECT FLIP,93920745
カイザー・ブラッド・ヴォルス,Kaiser Vorse Raider,MONSTER EFFECT,93927067
無の煉獄,Into the Void,SPELL,93946239
マジック・ストライダー,Spell Strider,MONSTER EFFECT,93966624
黒鋼竜,Black Metal Dragon,MONSTER EFFECT,93969023
トリック・ボックス,Trick Box,TRAP,93983867
アマゾネスの剣士,Amazoness Swords Woman,MONSTER EFFECT,94004268
深淵の宣告者,Herald of the Abyss,SPELL,94016752
ベヒゴン,Behegon,MONSTER NORMAL,94022093
スコール,Violent Rain,MONSTER NORMAL,94042337
オルフェゴール・カノーネ,Orcust Brass Bombard,MONSTER EFFECT TUNER,94046012
タイムパッセージ,Time Passage,SPELL QUICKPLAY,94068856
空牙団の撃手 ドンパ,"Donpa, Marksman Fur Hire",MONSTER EFFECT,94073244
マイン・モール,Mine Mole,MONSTER EFFECT,94079037
黒光りするG,"Shiny Black ""C""",MONSTER EFFECT,94081496
インヴェルズ・グレズ,Steelswarm Hercules,MONSTER EFFECT,94092230
SPYGAL－ミスティ,SPYGAL Misty,MONSTER EFFECT,94096018
武神器－オロチ,Bujingi Ophidian,MONSTER EFFECT,94096616
終焉の守護者アドレウス,"Adreus, Keeper of Armageddon",MONSTER EFFECT XYZ,94119480
二頭を持つキング・レックス,Two-Headed King Rex,MONSTER NORMAL,94119974
チェックサム・ドラゴン,Checksum Dragon,MONSTER EFFECT,94136469
ティンダングル・イントルーダー,Tindangle Intruder,MONSTER EFFECT FLIP,94142993
ドロール＆ロックバード,Droll & Lock Bird,MONSTER EFFECT,94145021
スワローズ・ネスト,Swallow's Nest,SPELL QUICKPLAY,94145683
逆さ眼鏡,Reverse Glasses,TRAP,94156050
真竜凰マリアムネ,"Mariamne, the True Dracophoenix",MONSTER EFFECT,94160895
無限の手札,Infinite Cards,SPELL CONTINUOUS,94163677
王の影 ロプトル,"Loptr, Shadow of the Generaider Boss",MONSTER EFFECT,94183877
強制脱出装置,Compulsory Evacuation Device,TRAP,94192409
ガガガキッド,Gagaga Child,MONSTER EFFECT,94203886
海晶乙女ワンダーハート,Marincess Wonder Heart,MONSTER EFFECT LINK,94207108
ウィジャ盤,Destiny Board,TRAP CONTINUOUS,94212438
夜叉,Yaksha,MONSTER EFFECT SPIRIT,94215860
RUM－アージェント・カオス・フォース,Rank-Up-Magic Argent Chaos Force,SPELL,94220427
白き宿命のエルドリクシル,Eldlixir of White Destiny,SPELL QUICKPLAY,94224458
ニードル・ボール,Needle Ball,MONSTER EFFECT FLIP,94230224
混沌空間,Chaos Zone,SPELL FIELD,94243005
エレメンタル・アブソーバー,Elemental Absorber,TRAP CONTINUOUS,94253609
Plunder Patrollship Brann,Plunder Patrollship Brann,MONSTER EFFECT SYNCHRO,94253655
バベル・タワー,Tower of Babel,TRAP CONTINUOUS,94256039
サクリファイス・アニマ,Relinquished Anima,MONSTER EFFECT LINK,94259633
トランス・デーモン,Trance Archfiend,MONSTER EFFECT,94283662
プリベント・スター,Prevention Star,SPELL EQUIP,94303232
音響戦士ドラムス,Symphonic Warrior Drumss,MONSTER EFFECT TUNER,94331452
電子光虫－ウェブソルダー,Digital Bug Websolder,MONSTER EFFECT,94344242
TG ギア・ゾンビ,T.G. Gear Zombie,MONSTER EFFECT TUNER,94350039
ティンダングル・ベース・ガードナー,Tindangle Base Gardna,MONSTER EFFECT,94365540
押し売りゾンビ,Hard-sellin' Zombie,TRAP CONTINUOUS,94374859
仮面魔獣の儀式,Curse of the Masked Beast,SPELL RITUAL,94377247
No.103 神葬零嬢ラグナ・ゼロ,Number 103: Ragnazero,MONSTER EFFECT XYZ,94380860
ライトロード・エンジェル ケルビム,"Celestia, Lightsworn Angel",MONSTER EFFECT,94381039
花札衛－萩に猪－,Flower Cardian Clover with Boar,MONSTER EFFECT SPSUMMON,94388754
メカレオン,Mechaleon,MONSTER NORMAL,94412545
星読みの魔術師,Stargazer Magician,MONSTER EFFECT PENDULUM,94415058
魔弾の射手 ワイルド,Magical Musketeer Wild,MONSTER EFFECT,94418111
エレメントの泉,Spring of Rebirth,SPELL CONTINUOUS,94425169
ピンポイント奪取,Pinpoint Dash,TRAP,94431029
殻醒する煉獄,Void Launch,TRAP CONTINUOUS,94432298
ペア・ルック,Matching Outfits,TRAP,94446564
Kozmo－スリップライダー,Kozmo Sliprider,MONSTER EFFECT,94454495
血の刻印,Battle-Scarred,TRAP CONTINUOUS,94463200
スリップ・サモン,Slip Summon,TRAP,94484482
氷結のフィッツジェラルド,Frozen Fitzgerald,MONSTER EFFECT SYNCHRO,94515289
手をつなぐ魔人,Hand-Holding Genie,MONSTER EFFECT,94535485
マックス・ウォリアー,Max Warrior,MONSTER EFFECT,94538053
ウィッチクラフト・パトローナス,Witchcrafter Patronus,TRAP CONTINUOUS,94553671
カウンター・ゲート,Counter Gate,TRAP,94561645
カイザー・ドラゴン,Kaiser Dragon,MONSTER FUSION,94566432
タイラント・ドラゴン,Tyrant Dragon,MONSTER EFFECT,94568601
甲虫装機 ギガマンティス,Inzektor Giga-Mantis,MONSTER EFFECT,94573223
万魔殿－悪魔の巣窟－,Pandemonium,SPELL FIELD,94585852
魔導研究所,Mythical Institution,SPELL CONTINUOUS,94599451
転生炎獣フォクシー,Salamangreat Foxy,MONSTER EFFECT,94620082
A・ジェネクス・パワーコール,Genex Ally Powercell,MONSTER EFFECT,94622638
フィッシュ・レイン,Fish Rain,TRAP,94626050
トリックスター・スイートデビル,Trickstar Black Catbat,MONSTER EFFECT LINK,94626871
緊急同調,Urgent Tuning,TRAP,94634433
カゲトカゲ,Kagetokage,MONSTER EFFECT SPSUMMON,94656263
運命湾曲,Bending Destiny,TRAP COUNTER,94662235
マッド・デーモン,Mad Archfiend,MONSTER EFFECT,94664694
リヴェンデット・ボーン,Revendread Origin,SPELL RITUAL,94666032
機械犬マロン,Mecha-Dog Marron,MONSTER EFFECT,94667532
ラーバス,Larvas,MONSTER NORMAL,94675535
星杯の神子イヴ,Ib the World Chalice Justiciar,MONSTER EFFECT TUNER SYNCHRO,94677445
フェザー・ウィンド・アタック,Raptor Wing Strike,SPELL,94681654
ブロックドラゴン,Block Dragon,MONSTER EFFECT SPSUMMON,94689206
紫光の宣告者,Herald of Purple Light,MONSTER EFFECT,94689635
ブンボーグ001,Deskbot 001,MONSTER EFFECT TUNER,94693857
クラスター・コンジェスター,Cluster Congester,MONSTER EFFECT,94703021
コンジェスタートークン,Congester Token,MONSTER NORMAL TOKEN,94703022
トゲトゲ神の殺虫剤,Eradicating Aerosol,SPELL,94716515
洗脳解除,Remove Brainwashing,TRAP CONTINUOUS,94739788
先史遺産アステカ・マスク・ゴーレム,Chronomaly Aztec Mask Golem,MONSTER EFFECT,94766498
ダブル・アップ・チャンス,Double or Nothing!,SPELL QUICKPLAY,94770493
死のメッセージ「T」,"Spirit Message ""A""",SPELL CONTINUOUS,94772232
地雷蜘蛛,Jirai Gumo,MONSTER EFFECT,94773007
マジェスペクター・フォックス,Majespecter Fox - Kyubi,MONSTER EFFECT PENDULUM,94784213
心眼の鉾,Rod of the Mind's Eye,SPELL EQUIP,94793422
不知火の隠者,Shiranui Solitaire,MONSTER EFFECT,94801854
ファイヤー・ウォール,Firewall,TRAP CONTINUOUS,94804055
ホープ剣スラッシュ,Rising Sun Slash,SPELL EQUIP,94807487
ダーク・フュージョン,Dark Fusion,SPELL,94820406
魔轟神獣ルビィラーダ,The Fabled Rubyruda,MONSTER EFFECT TUNER,94845226
閃光の追放者,Banisher of the Radiance,MONSTER EFFECT,94853057
検問,The Forceful Checkpoint,TRAP,94861297
モジャ,Moja,MONSTER EFFECT,94878265
光の援軍,Charge of the Light Brigade,SPELL,94886282
ミノケンタウロス,Rabid Horseman,MONSTER FUSION,94905343
月光紅狐,Lunalight Crimson Fox,MONSTER EFFECT,94919024
Vain－裏切りの嘲笑,Vain Betrayer,TRAP CONTINUOUS,94933468
臨時収入,Extra Buck,TRAP CONTINUOUS,94937430
磁力の召喚円 LV2,Magnet Circle LV2,SPELL,94940436
魔族召喚師,Doom Shaman,MONSTER EFFECT GEMINI,94944637
リバース・ブレイカー,Reverse Breaker,SPELL EQUIP,94950218
幻獣機コルトウィング,Mecha Phantom Beast Coltwing,MONSTER EFFECT,94973028
幻獣機トークン,Mecha Phantom Beast Token,MONSTER NORMAL TOKEN,94973029
エルシャドール・ミドラーシュ,El Shaddoll Winda,MONSTER EFFECT FUSION,94977269
エルシャドール・ミドラーシュ,El Shaddoll Winda,MONSTER EFFECT FUSION,94977270
真竜騎将ドライアスIII世,"Dreiath III, the True Dracocavalry General",MONSTER EFFECT,94982447
聖占術姫タロットレイ,Prediction Princess Tarotrei,MONSTER EFFECT RITUAL,94997874
真竜導士マジェスティM,"Majesty Maiden, the True Dracocaster",MONSTER EFFECT,95004025
ファイヤー・ソウル,Soul of Fire,SPELL,95026693
忍者マスター HANZO,Ninja Grandmaster Hanzo,MONSTER EFFECT,95027497
BF－星影のノートゥング,Blackwing - Nothung the Starlight,MONSTER EFFECT SYNCHRO,95040215
成仏,Eternal Rest,SPELL,95051344
スリーストライク・バリア,Three Strikes Barrier,TRAP,95081386
早すぎた帰還,Premature Return,TRAP,95083785
エレキャノン,Wattcannon,TRAP CONTINUOUS,95084054
コアキメイル・ウォーアームズ,Koa'ki Meiru War Arms,MONSTER EFFECT,95090813
義賊の極意書,Secrets of the Gallant,TRAP,95096437
幻子力空母エンタープラズニル,Phantom Fortress Enterblathnir,MONSTER EFFECT XYZ,95113856
アクアの合唱,Aqua Chorus,TRAP CONTINUOUS,95132338
クワガー・ヘラクレス,Kwagar Hercules,MONSTER FUSION,95144193
ヴァリュアブル・アーマー,Grasschopper,MONSTER EFFECT GEMINI,95166228
恐牙狼 ダイヤウルフ,Diamond Dire Wolf,MONSTER EFFECT XYZ,95169481
アメーバ,Ameba,MONSTER EFFECT,95174353
ジャイアントウィルス,Giant Germ,MONSTER EFFECT,95178994
烈風の覇者シムルグ,"Simorgh, Lord of the Storm",MONSTER EFFECT,95192919
次元の歪み,Dimension Distortion,SPELL,95194279
コアキメイル・トルネード,Koa'ki Meiru Tornado,MONSTER EFFECT,95204084
翡翠の蟲笛,Jade Insect Whistle,SPELL,95214051
サブテラーマリス・アルラボーン,Subterror Behemoth Dragossuary,MONSTER EFFECT FLIP,95218695
怨霊の湿地帯,Vengeful Bog Spirit,SPELL CONTINUOUS,95220856
ロスト・ブルー・ブレイカー,Lost Blue Breaker,MONSTER EFFECT,95231062
雷龍融合,Thunder Dragon Fusion,SPELL,95238394
森羅の鎮神 オレイア,"Orea, the Sylvan High Arbiter",MONSTER EFFECT XYZ,95239444
ウィッチクラフト・ピットレ,Witchcrafter Pittore,MONSTER EFFECT,95245544
ドタキャン,Last Minute Cancel,TRAP,95254840
大食いグール,Ghoul with an Appetite,MONSTER NORMAL,95265975
戦士の生還,The Warrior Returning Alive,SPELL,95281259
融合解除,De-Fusion,SPELL QUICKPLAY,95286165
天空竜,Sky Dragon,MONSTER NORMAL,95288024
異次元の一角戦士,D.D. Unicorn Knight,MONSTER EFFECT SPSUMMON,95291684
終焉のカウントダウン,Final Countdown,SPELL,95308449
宝玉の導き,Crystal Beacon,SPELL,95326659
天下統一,Unification,TRAP CONTINUOUS,95352218
シールド・ウォリアー,Shield Warrior,MONSTER EFFECT,95360850
E・HERO レディ・オブ・ファイア,Elemental HERO Lady Heat,MONSTER EFFECT,95362816
マズルフラッシュ・ドラゴン,Flash Charge Dragon,MONSTER EFFECT LINK,95372220
召喚制限－エクストラネット,Extra Net,SPELL FIELD,95376428
甲虫装機 アーマイゼ,Inzektor Ant,MONSTER EFFECT,95395761
オルシャドール－セフィラルーツ,Shaddoll Zefracore,MONSTER EFFECT PENDULUM,95401059
スターダストン,Starduston,MONSTER EFFECT SPSUMMON,95403418
黄金卿エルドリッチ,Eldlich the Golden Lord,MONSTER EFFECT,95440946
No.31 アベルズ・デビル,Number 31: Embodiment of Punishment,MONSTER EFFECT XYZ,95442074
霞の谷の祈祷師,Mist Valley Shaman,MONSTER EFFECT TUNER,95443805
ダメージ・ダイエット,Damage Diet,TRAP,95448692
魔力枯渇,Exhausting Spell,TRAP,95451366
ワンハンドレッド・アイ・ドラゴン,Hundred Eyes Dragon,MONSTER EFFECT SYNCHRO,95453143
天帝従騎イデア,Edea the Heavenly Squire,MONSTER EFFECT,95457011
幻魔帝トリロジーグ,Phantasm Emperor Trilojig,MONSTER EFFECT FUSION,95463814
水精鱗－アビスラング,Mermail Abysslung,MONSTER EFFECT,95466842
大火葬,Big Burn,TRAP,95472621
No.89 電脳獣ディアブロシス,Number 89: Diablosis the Mind Hacker,MONSTER EFFECT XYZ,95474755
E・HERO Core,Elemental HERO Core,MONSTER EFFECT FUSION,95486586
マンジュ・ゴッド,Manju of the Ten Thousand Hands,MONSTER EFFECT,95492061
真超量機神王ブラスター・マグナ,Neo Super Quantal Mech King Blaster Magna,MONSTER EFFECT LINK,95493471
超重武者装留チュウサイ,Superheavy Samurai Soulpeacemaker,MONSTER EFFECT,95500396
ライトロード・サモナー ルミナス,"Lumina, Lightsworn Summoner",MONSTER EFFECT,95503687
トリガー・ヴルム,Triggering Wurm,MONSTER EFFECT,95504778
狂植物の氾濫,Raging Mad Plants,SPELL QUICKPLAY,95507060
星杯を戴く巫女,Crowned by the World Chalice,MONSTER NORMAL,95511642
剛鬼ザ・ブレード・オーガ,Gouki The Blade Ogre,MONSTER EFFECT LINK,95515058
静寂のロッド－ケースト,Rod of Silence - Kay'est,SPELL EQUIP,95515060
六武衆－ザンジ,The Six Samurai - Zanji,MONSTER EFFECT,95519486
ハイパーサイコガンナー,Hyper Psychic Blaster,MONSTER EFFECT SYNCHRO,95526884
猛毒の風,Poisonous Winds,SPELL CONTINUOUS,95561280
レイン・ボーズ,Rain Bozu,MONSTER EFFECT PENDULUM,95568112
宝玉獣 トパーズ・タイガー,Crystal Beast Topaz Tiger,MONSTER EFFECT,95600067
リバース・オブ・ザ・ワールド,Turning of the World,SPELL QUICKPLAY,95612049
砲弾ヤリ貝,Cannonball Spear Shellfish,MONSTER EFFECT,95614612
